transmission_line_id,circuit_id,province,operating_region,owner,number_of_circuits,current,line_segment_length_km,line_segment_length_mi,line_length_km,line_length_mi,voltage_in_kv,reactance_in_ohm,summer_ampacity,winter_ampacity,summer_rating_in_mva,winter_rating_in_mva,power_factor,smax,summer_capacity_in_mw,winter_capacity_in_mw,starting_node_name,starting_node_code,ending_node_name,ending_node_code,notes,sources
9499,PA4,SK,Saskatchewan,Saskpower,1,ac,10,6.173,10,6.173,138,,,,,,,3,141,156,,SK_PRA_DSS,,SK_SNT_DSS,,"circuit_id:358, owner:None, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:358, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:358, ending_node_code:None, other_references:None, notes:None"
9500,PQ3,SK,Saskatchewan,Saskpower,1,ac,50,30.864,50,30.864,138,,,,,,,3,141,156,,SK_PQA_DSS,,SK_LMS_DSS,,"circuit_id:358, owner:None, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:358, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:358, ending_node_code:None, other_references:None, notes:None"
9501,Q1H,SK,Saskatchewan,Saskpower,1,ac,90,55.556,90,55.556,138,,,,,,,3,141,156,,SK_QEB_GSS,,SK_HWD_DSS,,"circuit_id:358, owner:None, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:358, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:358, ending_node_code:None, other_references:None, notes:None"
9502,Q1N,SK,Saskatchewan,Saskpower,1,ac,140,86.42,140,86.42,138,,,,,,,2.24,105,116,,SK_QEB_GSS,,SK_BFD_GSS,,"circuit_id:358, owner:None, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:358, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:358, ending_node_code:None, other_references:None, notes:None"
9503,Q1W,SK,Saskatchewan,Saskpower,1,ac,110,67.901,110,67.901,138,,,,,,,2.63,123,137,,SK_WLV_DSS,,SK_QEB_GSS,,"circuit_id:358, owner:None, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:358, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:358, ending_node_code:None, other_references:None, notes:None"
9504,Q2N,SK,Saskatchewan,Saskpower,1,ac,140,86.42,140,86.42,138,,,,,,,2.24,105,116,,SK_QEB_GSS,,SK_BFD_GSS,,"circuit_id:358, owner:None, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:358, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:358, ending_node_code:None, other_references:None, notes:None"
9505,Q3C,SK,Saskatchewan,Saskpower,1,ac,12,7.407,12,7.407,138,,,,,,,3,141,156,,SK_CRY_GSS,,SK_QEB_GSS,,"circuit_id:358, owner:None, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:358, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:358, ending_node_code:None, other_references:None, notes:None"
9506,R1P,SK,Saskatchewan,Saskpower,1,ac,65,40.123,65,40.123,138,,,,,,,3,141,156,,SK_PQA_DSS,,SK_REG_DSS,,"circuit_id:358, owner:None, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:358, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:358, ending_node_code:None, other_references:None, notes:None"
9507,R1S,SK,Saskatchewan,Saskpower,1,ac,20,12.346,20,12.346,230,,,,,,,3,402,435,,SK_RUC_DSS,,SK_SWC_DSS,A1R + R1S previously referred to as A1S,"circuit_id:358, owner:None, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:358, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:358, ending_node_code:None, other_references:None, notes:None"
9508,R25Y,SK,Saskatchewan,Saskpower,1,ac,70,43.21,70,43.21,230,,,,,,,3,402,435,,SK_YKT_DSS,,PP_MBSK5_IPT,,"circuit_id:358, owner:None, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:358, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:358, ending_node_code:None, other_references:None, notes:None"
9509,R2C,SK,Saskatchewan,Saskpower,1,ac,30,18.519,30,18.519,138,,,,,,,3,141,156,,SK_REG_DSS,,SK_CND_DSS,,"circuit_id:358, owner:None, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:358, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:358, ending_node_code:None, other_references:None, notes:None"
9510,R4C,SK,Saskatchewan,Saskpower,1,ac,10,6.173,10,6.173,230,,,,,,,3,402,435,,SK_REG_DSS,,SK_CND_DSS,,"circuit_id:358, owner:None, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:358, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:358, ending_node_code:None, other_references:None, notes:None"
9511,R5B,SK,Saskatchewan,Saskpower,1,ac,45,27.778,45,27.778,138,,,,,,,3,141,156,,SK_REG_DSS,,SK_BLP_DSS,,"circuit_id:358, owner:None, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:358, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:358, ending_node_code:None, other_references:None, notes:None"
9512,R7B,SK,Saskatchewan,Saskpower,1,ac,130,80.247,130,80.247,230,,,,,,,2.35,315,341,,SK_BDM_GSS,,PP_MBSK3_IPT,,"circuit_id:358, owner:None, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:358, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:358, ending_node_code:None, other_references:None, notes:None"
9513,S1C,SK,Saskatchewan,Saskpower,1,ac,30,18.519,95,58.642,138,,,,,,,2.89,136,150,,SK_CHP_DSS,,SK_MRS_GSS,,"circuit_id:358, owner:None, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:358, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:358, ending_node_code:None, other_references:None, notes:None"
9514,S1C,SK,Saskatchewan,Saskpower,1,ac,65,40.123,95,58.642,138,,,,,,,2.89,136,150,,SK_MRS_GSS,,SK_SWC_DSS,,"circuit_id:358, owner:None, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:358, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:358, ending_node_code:None, other_references:None, notes:None"
9515,S1M,SK,Saskatchewan,Saskpower,1,ac,170,104.938,170,104.938,230,,,,,,,1.97,264,286,,SK_SWC_DSS,,PP_ABSK1_IPT,,"circuit_id:358, owner:None, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:358, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:358, ending_node_code:None, other_references:None, notes:None"
9516,S2P,SK,Saskatchewan,Saskpower,1,ac,120,74.074,120,74.074,230,,,,,,,2.48,332,359,,SK_PBL_DSS,,SK_SHD_GSS,,"circuit_id:358, owner:None, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:358, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:358, ending_node_code:None, other_references:None, notes:None"
9517,S3B,SK,Saskatchewan,Saskpower,1,ac,12,7.407,12,7.407,230,,,,,,,3,402,435,,SK_BDM_GSS,,SK_SHD_GSS,,"circuit_id:358, owner:None, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:358, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:358, ending_node_code:None, other_references:None, notes:None"
9518,SW7,SK,Saskatchewan,Saskpower,1,ac,30,18.519,30,18.519,138,,,,,,,3,141,156,,SK_SWC_DSS,,SK_BCK_DSS,,"circuit_id:358, owner:None, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:358, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:358, ending_node_code:None, other_references:None, notes:None"
9519,TP7,SK,Manitoba,Saskpower,1,ac,120,74.074,240,148.148,115,,,,,,,1.57,52,57,,SK_ISF_GSS,,PP_MBSK1_IPT,,"circuit_id:358, owner:None, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:358, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:367, ending_node_code:None, other_references:None, notes:None"
9520,TP7,SK,Manitoba,Saskpower,1,ac,120,74.074,240,148.148,115,,,,,,,1.57,52,57,,SK_ISF_GSS,,PP_MBSK1_IPT,,"circuit_id:358, owner:None, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:358, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:367, ending_node_code:None, other_references:None, notes:None"
9521,W1R,SK,Saskatchewan,Saskpower,1,ac,110,67.901,110,67.901,138,,,,,,,2.63,123,137,,SK_REG_DSS,,SK_WEY_DSS,,"circuit_id:358, owner:None, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:358, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:358, ending_node_code:None, other_references:None, notes:None"
9522,W1Y,SK,Saskatchewan,Saskpower,1,ac,210,129.63,210,129.63,138,,,,,,,1.71,81,89,,SK_YKT_DSS,,SK_WLV_DSS,,"circuit_id:358, owner:None, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:358, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:358, ending_node_code:None, other_references:None, notes:None"
9523,Y1P,SK,Saskatchewan,Saskpower,1,ac,130,80.247,130,80.247,138,,,,,,,2.35,111,122,,SK_PBL_DSS,,SK_YKT_DSS,,"circuit_id:358, owner:None, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:358, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:358, ending_node_code:None, other_references:None, notes:None"
9524,Y1T,SK,Saskatchewan,Saskpower,1,ac,90,55.556,90,55.556,138,,,,,,,3,141,156,,SK_TTL_DSS,,SK_YKT_DSS,,"circuit_id:358, owner:None, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:358, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:358, ending_node_code:None, other_references:None, notes:None"
9525,A41T,QC,Québec,HQT,1,ac,15.4,9.506,15.4,9.506,230,,,,,,,3,402,435,,QC_OUT_TSS,,PP_ONQC2_IPT,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9526,A42T,QC,Québec,HQT,1,ac,15.4,9.506,15.4,9.506,230,,,,,,,3,402,435,,QC_OUT_TSS,,PP_ONQC2_IPT,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9527,B31L,QC,Québec,HQT,1,ac,47.25,29.167,47.25,29.167,230,,,,,,,3,402,435,,QC_BEO_TSS,,PP_ONQC1_IPT,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9528,B5D,QC,Québec,HQT,1,ac,47.25,29.167,47.25,29.167,230,,,,,,,3,402,435,,QC_BEO_TSS,,PP_ONQC1_IPT,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9529,CD11,QC,Québec,CRT,1,ac,70,43.21,70,43.21,120,,,,,,,,200,200,,QC_LCS_GSS,,XX_QCUS5_INT,"Provides electricity to Cornwall, Ontario before exporting to New York State","circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:None, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:169, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9530,CD22,QC,Québec,CRT,1,ac,70,43.21,70,43.21,120,,,,,,,,325,325,,QC_LCS_GSS,,XX_QCUS5_INT,"Provides electricity to Cornwall, Ontario before exporting to New York State","circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:None, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:169, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
