,scenario,variable,year,value,region,sector
64899,Global Net-zero,Natural Gas,2021,0.56340,British Columbia,"Transportation"
64925,Global Net-zero,Natural Gas,2021,73.26320,British Columbia,"Residential"
64926,Global Net-zero,Natural Gas,2021,74.10380,British Columbia,"Commercial"
64931,Global Net-zero,Natural Gas,2021,218.37000,British Columbia,"Industrial"
64938,Global Net-zero,Natural Gas,2021,366.30040,British Columbia,"Total End-Use"
64970,Global Net-zero,Natural Gas,2022,0.59120,British Columbia,"Transportation"
64995,Global Net-zero,Natural Gas,2022,73.34220,British Columbia,"Residential"
64996,Global Net-zero,Natural Gas,2022,78.14520,British Columbia,"Commercial"
65001,Global Net-zero,Natural Gas,2022,229.17310,British Columbia,"Industrial"
65008,Global Net-zero,Natural Gas,2022,381.25170,British Columbia,"Total End-Use"
65040,Global Net-zero,Natural Gas,2023,0.62510,British Columbia,"Transportation"
65064,Global Net-zero,Natural Gas,2023,72.12520,British Columbia,"Residential"
65066,Global Net-zero,Natural Gas,2023,79.75600,British Columbia,"Commercial"
65071,Global Net-zero,Natural Gas,2023,228.69040,British Columbia,"Industrial"
65078,Global Net-zero,Natural Gas,2023,381.19670,British Columbia,"Total End-Use"
65110,Global Net-zero,Natural Gas,2024,0.63230,British Columbia,"Transportation"
65134,Global Net-zero,Natural Gas,2024,69.31980,British Columbia,"Residential"
65136,Global Net-zero,Natural Gas,2024,77.69780,British Columbia,"Commercial"
65140,Global Net-zero,Natural Gas,2024,221.60600,British Columbia,"Industrial"
65148,Global Net-zero,Natural Gas,2024,369.25590,British Columbia,"Total End-Use"
65180,Global Net-zero,Natural Gas,2025,0.63660,British Columbia,"Transportation"
65204,Global Net-zero,Natural Gas,2025,66.14570,British Columbia,"Residential"
65206,Global Net-zero,Natural Gas,2025,75.95150,British Columbia,"Commercial"
65213,Global Net-zero,Natural Gas,2025,243.13460,British Columbia,"Industrial"
65218,Global Net-zero,Natural Gas,2025,385.86840,British Columbia,"Total End-Use"
65250,Global Net-zero,Natural Gas,2026,0.63970,British Columbia,"Transportation"
65274,Global Net-zero,Natural Gas,2026,63.04920,British Columbia,"Residential"
65276,Global Net-zero,Natural Gas,2026,74.13410,British Columbia,"Commercial"
65284,Global Net-zero,Natural Gas,2026,265.36090,British Columbia,"Industrial"
65288,Global Net-zero,Natural Gas,2026,403.18390,British Columbia,"Total End-Use"
65320,Global Net-zero,Natural Gas,2027,0.64080,British Columbia,"Transportation"
65344,Global Net-zero,Natural Gas,2027,59.70270,British Columbia,"Residential"
65346,Global Net-zero,Natural Gas,2027,70.92990,British Columbia,"Commercial"
65354,Global Net-zero,Natural Gas,2027,254.35262,British Columbia,"Industrial"
65358,Global Net-zero,Natural Gas,2027,385.62602,British Columbia,"Total End-Use"
65390,Global Net-zero,Natural Gas,2028,0.64030,British Columbia,"Transportation"
65414,Global Net-zero,Natural Gas,2028,56.44600,British Columbia,"Residential"
65416,Global Net-zero,Natural Gas,2028,67.24050,British Columbia,"Commercial"
65424,Global Net-zero,Natural Gas,2028,241.85990,British Columbia,"Industrial"
65428,Global Net-zero,Natural Gas,2028,366.18670,British Columbia,"Total End-Use"
65460,Global Net-zero,Natural Gas,2029,0.63860,British Columbia,"Transportation"
65483,Global Net-zero,Natural Gas,2029,52.94850,British Columbia,"Residential"
65485,Global Net-zero,Natural Gas,2029,63.06330,British Columbia,"Commercial"
65493,Global Net-zero,Natural Gas,2029,229.20197,British Columbia,"Industrial"
65498,Global Net-zero,Natural Gas,2029,345.85237,British Columbia,"Total End-Use"
65530,Global Net-zero,Natural Gas,2030,0.63610,British Columbia,"Transportation"
65553,Global Net-zero,Natural Gas,2030,49.55700,British Columbia,"Residential"
65555,Global Net-zero,Natural Gas,2030,58.78020,British Columbia,"Commercial"
65563,Global Net-zero,Natural Gas,2030,216.36735,British Columbia,"Industrial"
65568,Global Net-zero,Natural Gas,2030,325.34065,British Columbia,"Total End-Use"
65600,Global Net-zero,Natural Gas,2031,0.63360,British Columbia,"Transportation"
65623,Global Net-zero,Natural Gas,2031,47.90390,British Columbia,"Residential"
65625,Global Net-zero,Natural Gas,2031,56.27500,British Columbia,"Commercial"
65633,Global Net-zero,Natural Gas,2031,210.84167,British Columbia,"Industrial"
65638,Global Net-zero,Natural Gas,2031,315.65417,British Columbia,"Total End-Use"
65670,Global Net-zero,Natural Gas,2032,0.63190,British Columbia,"Transportation"
65693,Global Net-zero,Natural Gas,2032,46.26970,British Columbia,"Residential"
65695,Global Net-zero,Natural Gas,2032,53.77090,British Columbia,"Commercial"
65703,Global Net-zero,Natural Gas,2032,205.59424,British Columbia,"Industrial"
65708,Global Net-zero,Natural Gas,2032,306.26674,British Columbia,"Total End-Use"
65740,Global Net-zero,Natural Gas,2033,0.63070,British Columbia,"Transportation"
65763,Global Net-zero,Natural Gas,2033,44.62670,British Columbia,"Residential"
65765,Global Net-zero,Natural Gas,2033,51.26490,British Columbia,"Commercial"
65774,Global Net-zero,Natural Gas,2033,199.79828,British Columbia,"Industrial"
65778,Global Net-zero,Natural Gas,2033,296.32058,British Columbia,"Total End-Use"
65810,Global Net-zero,Natural Gas,2034,0.63040,British Columbia,"Transportation"
65833,Global Net-zero,Natural Gas,2034,43.00790,British Columbia,"Residential"
65835,Global Net-zero,Natural Gas,2034,48.80580,British Columbia,"Commercial"
65843,Global Net-zero,Natural Gas,2034,194.10271,British Columbia,"Industrial"
65848,Global Net-zero,Natural Gas,2034,286.54681,British Columbia,"Total End-Use"
65880,Global Net-zero,Natural Gas,2035,0.63080,British Columbia,"Transportation"
65904,Global Net-zero,Natural Gas,2035,41.40840,British Columbia,"Residential"
65905,Global Net-zero,Natural Gas,2035,46.45740,British Columbia,"Commercial"
65913,Global Net-zero,Natural Gas,2035,188.44522,British Columbia,"Industrial"
65918,Global Net-zero,Natural Gas,2035,276.94182,British Columbia,"Total End-Use"
65950,Global Net-zero,Natural Gas,2036,0.63150,British Columbia,"Transportation"
65973,Global Net-zero,Natural Gas,2036,39.83130,British Columbia,"Residential"
65975,Global Net-zero,Natural Gas,2036,44.03650,British Columbia,"Commercial"
65983,Global Net-zero,Natural Gas,2036,183.51833,British Columbia,"Industrial"
65988,Global Net-zero,Natural Gas,2036,268.01763,British Columbia,"Total End-Use"
66020,Global Net-zero,Natural Gas,2037,0.63200,British Columbia,"Transportation"
66043,Global Net-zero,Natural Gas,2037,38.27070,British Columbia,"Residential"
66045,Global Net-zero,Natural Gas,2037,41.75500,British Columbia,"Commercial"
66054,Global Net-zero,Natural Gas,2037,179.93506,British Columbia,"Industrial"
66058,Global Net-zero,Natural Gas,2037,260.59276,British Columbia,"Total End-Use"
66090,Global Net-zero,Natural Gas,2038,0.63230,British Columbia,"Transportation"
66113,Global Net-zero,Natural Gas,2038,36.72480,British Columbia,"Residential"
66115,Global Net-zero,Natural Gas,2038,39.60750,British Columbia,"Commercial"
66124,Global Net-zero,Natural Gas,2038,177.18768,British Columbia,"Industrial"
66128,Global Net-zero,Natural Gas,2038,254.15228,British Columbia,"Total End-Use"
66160,Global Net-zero,Natural Gas,2039,0.63200,British Columbia,"Transportation"
66183,Global Net-zero,Natural Gas,2039,35.18400,British Columbia,"Residential"
66184,Global Net-zero,Natural Gas,2039,37.58480,British Columbia,"Commercial"
66195,Global Net-zero,Natural Gas,2039,175.64616,British Columbia,"Industrial"
66198,Global Net-zero,Natural Gas,2039,249.04696,British Columbia,"Total End-Use"
66231,Global Net-zero,Natural Gas,2040,0.63150,British Columbia,"Transportation"
66253,Global Net-zero,Natural Gas,2040,33.66650,British Columbia,"Residential"
66254,Global Net-zero,Natural Gas,2040,35.64170,British Columbia,"Commercial"
66265,Global Net-zero,Natural Gas,2040,175.55973,British Columbia,"Industrial"
66268,Global Net-zero,Natural Gas,2040,245.49943,British Columbia,"Total End-Use"
66301,Global Net-zero,Natural Gas,2041,0.63050,British Columbia,"Transportation"
66323,Global Net-zero,Natural Gas,2041,32.18000,British Columbia,"Residential"
66324,Global Net-zero,Natural Gas,2041,33.67960,British Columbia,"Commercial"
66335,Global Net-zero,Natural Gas,2041,175.68480,British Columbia,"Industrial"
66338,Global Net-zero,Natural Gas,2041,242.17490,British Columbia,"Total End-Use"
66371,Global Net-zero,Natural Gas,2042,0.62920,British Columbia,"Transportation"
66393,Global Net-zero,Natural Gas,2042,30.73070,British Columbia,"Residential"
66394,Global Net-zero,Natural Gas,2042,31.70530,British Columbia,"Commercial"
66405,Global Net-zero,Natural Gas,2042,176.10969,British Columbia,"Industrial"
66408,Global Net-zero,Natural Gas,2042,239.17489,British Columbia,"Total End-Use"
66441,Global Net-zero,Natural Gas,2043,0.62770,British Columbia,"Transportation"
66463,Global Net-zero,Natural Gas,2043,28.98350,British Columbia,"Residential"
66464,Global Net-zero,Natural Gas,2043,29.85490,British Columbia,"Commercial"
66475,Global Net-zero,Natural Gas,2043,177.18510,British Columbia,"Industrial"
66478,Global Net-zero,Natural Gas,2043,236.65120,British Columbia,"Total End-Use"
66511,Global Net-zero,Natural Gas,2044,0.62630,British Columbia,"Transportation"
66533,Global Net-zero,Natural Gas,2044,27.65750,British Columbia,"Residential"
66535,Global Net-zero,Natural Gas,2044,28.11820,British Columbia,"Commercial"
66545,Global Net-zero,Natural Gas,2044,181.80323,British Columbia,"Industrial"
66548,Global Net-zero,Natural Gas,2044,238.20523,British Columbia,"Total End-Use"
66581,Global Net-zero,Natural Gas,2045,0.62480,British Columbia,"Transportation"
66604,Global Net-zero,Natural Gas,2045,26.07500,British Columbia,"Residential"
66605,Global Net-zero,Natural Gas,2045,26.50980,British Columbia,"Commercial"
66615,Global Net-zero,Natural Gas,2045,172.01144,British Columbia,"Industrial"
66618,Global Net-zero,Natural Gas,2045,225.22104,British Columbia,"Total End-Use"
66651,Global Net-zero,Natural Gas,2046,0.62310,British Columbia,"Transportation"
66674,Global Net-zero,Natural Gas,2046,24.86890,British Columbia,"Residential"
66675,Global Net-zero,Natural Gas,2046,25.00080,British Columbia,"Commercial"
66685,Global Net-zero,Natural Gas,2046,165.64346,British Columbia,"Industrial"
66688,Global Net-zero,Natural Gas,2046,216.13626,British Columbia,"Total End-Use"
66721,Global Net-zero,Natural Gas,2047,0.62170,British Columbia,"Transportation"
66744,Global Net-zero,Natural Gas,2047,23.32530,British Columbia,"Commercial"
66745,Global Net-zero,Natural Gas,2047,23.43100,British Columbia,"Residential"
66756,Global Net-zero,Natural Gas,2047,176.17958,British Columbia,"Industrial"
66760,Global Net-zero,Natural Gas,2047,223.55758,British Columbia,"Total End-Use"
66791,Global Net-zero,Natural Gas,2048,0.62080,British Columbia,"Transportation"
66814,Global Net-zero,Natural Gas,2048,22.05530,British Columbia,"Commercial"
66815,Global Net-zero,Natural Gas,2048,22.09350,British Columbia,"Residential"
66826,Global Net-zero,Natural Gas,2048,188.82909,British Columbia,"Industrial"
66830,Global Net-zero,Natural Gas,2048,233.59869,British Columbia,"Total End-Use"
66861,Global Net-zero,Natural Gas,2049,0.62100,British Columbia,"Transportation"
66884,Global Net-zero,Natural Gas,2049,20.63160,British Columbia,"Commercial"
66885,Global Net-zero,Natural Gas,2049,20.85810,British Columbia,"Residential"
66899,Global Net-zero,Natural Gas,2049,203.47027,British Columbia,"Industrial"
66900,Global Net-zero,Natural Gas,2049,245.58097,British Columbia,"Total End-Use"
66931,Global Net-zero,Natural Gas,2050,0.62230,British Columbia,"Transportation"
66954,Global Net-zero,Natural Gas,2050,19.57630,British Columbia,"Commercial"
66955,Global Net-zero,Natural Gas,2050,19.97340,British Columbia,"Residential"
66969,Global Net-zero,Natural Gas,2050,220.65247,British Columbia,"Industrial"
66970,Global Net-zero,Natural Gas,2050,260.82447,British Columbia,"Total End-Use"
66978,Global Net-zero,Other,2005,0.00000,British Columbia,"Commercial"
67009,Global Net-zero,Other,2005,0.52400,British Columbia,"Residential"
67024,Global Net-zero,Other,2005,12.30390,British Columbia,"Industrial"
67025,Global Net-zero,Other,2005,12.82790,British Columbia,"Total End-Use"
67034,Global Net-zero,Other,2006,0.00000,British Columbia,"Commercial"
67065,Global Net-zero,Other,2006,0.20610,British Columbia,"Residential"
67080,Global Net-zero,Other,2006,14.16490,British Columbia,"Industrial"
67081,Global Net-zero,Other,2006,14.37100,British Columbia,"Total End-Use"
67089,Global Net-zero,Other,2007,0.00000,British Columbia,"Commercial"
67120,Global Net-zero,Other,2007,0.07400,British Columbia,"Residential"
67136,Global Net-zero,Other,2007,15.34490,British Columbia,"Industrial"
67137,Global Net-zero,Other,2007,15.41890,British Columbia,"Total End-Use"
67145,Global Net-zero,Other,2008,0.00000,British Columbia,"Commercial"
67146,Global Net-zero,Other,2008,0.00000,British Columbia,"Residential"
67192,Global Net-zero,Other,2008,14.61290,British Columbia,"Industrial"
67193,Global Net-zero,Other,2008,14.61290,British Columbia,"Total End-Use"
67201,Global Net-zero,Other,2009,0.00000,British Columbia,"Commercial"
67202,Global Net-zero,Other,2009,0.00000,British Columbia,"Residential"
67248,Global Net-zero,Other,2009,11.30300,British Columbia,"Industrial"
67249,Global Net-zero,Other,2009,11.30300,British Columbia,"Total End-Use"
67257,Global Net-zero,Other,2010,0.00000,British Columbia,"Commercial"
67258,Global Net-zero,Other,2010,0.00000,British Columbia,"Residential"
67304,Global Net-zero,Other,2010,11.32100,British Columbia,"Industrial"
67305,Global Net-zero,Other,2010,11.32100,British Columbia,"Total End-Use"
67312,Global Net-zero,Other,2011,0.00000,British Columbia,"Commercial"
67313,Global Net-zero,Other,2011,0.00000,British Columbia,"Residential"
67360,Global Net-zero,Other,2011,11.33900,British Columbia,"Industrial"
67361,Global Net-zero,Other,2011,11.33900,British Columbia,"Total End-Use"
67368,Global Net-zero,Other,2012,0.00000,British Columbia,"Commercial"
67369,Global Net-zero,Other,2012,0.00000,British Columbia,"Residential"
67416,Global Net-zero,Other,2012,7.73100,British Columbia,"Industrial"
67417,Global Net-zero,Other,2012,7.73100,British Columbia,"Total End-Use"
67424,Global Net-zero,Other,2013,0.00000,British Columbia,"Commercial"
67425,Global Net-zero,Other,2013,0.00000,British Columbia,"Residential"
67471,Global Net-zero,Other,2013,5.44000,British Columbia,"Industrial"
67472,Global Net-zero,Other,2013,5.44000,British Columbia,"Total End-Use"
67481,Global Net-zero,Other,2014,0.00000,British Columbia,"Commercial"
67482,Global Net-zero,Other,2014,0.00000,British Columbia,"Residential"
67528,Global Net-zero,Other,2014,6.69100,British Columbia,"Industrial"
67529,Global Net-zero,Other,2014,6.69100,British Columbia,"Total End-Use"
67537,Global Net-zero,Other,2015,0.00000,British Columbia,"Commercial"
67538,Global Net-zero,Other,2015,0.00000,British Columbia,"Residential"
67584,Global Net-zero,Other,2015,6.50200,British Columbia,"Industrial"
67585,Global Net-zero,Other,2015,6.50200,British Columbia,"Total End-Use"
67593,Global Net-zero,Other,2016,0.00000,British Columbia,"Commercial"
67594,Global Net-zero,Other,2016,0.00000,British Columbia,"Residential"
67640,Global Net-zero,Other,2016,6.40600,British Columbia,"Industrial"
67641,Global Net-zero,Other,2016,6.40600,British Columbia,"Total End-Use"
67650,Global Net-zero,Other,2017,0.00000,British Columbia,"Commercial"
67651,Global Net-zero,Other,2017,0.00000,British Columbia,"Residential"
67696,Global Net-zero,Other,2017,6.27300,British Columbia,"Industrial"
67697,Global Net-zero,Other,2017,6.27300,British Columbia,"Total End-Use"
67706,Global Net-zero,Other,2018,0.00000,British Columbia,"Commercial"
67707,Global Net-zero,Other,2018,0.00000,British Columbia,"Residential"
67752,Global Net-zero,Other,2018,5.72500,British Columbia,"Industrial"
67753,Global Net-zero,Other,2018,5.72500,British Columbia,"Total End-Use"
67762,Global Net-zero,Other,2019,0.00000,British Columbia,"Commercial"
67763,Global Net-zero,Other,2019,0.00000,British Columbia,"Residential"
67808,Global Net-zero,Other,2019,6.58500,British Columbia,"Industrial"
67809,Global Net-zero,Other,2019,6.58500,British Columbia,"Total End-Use"
67818,Global Net-zero,Other,2020,0.00000,British Columbia,"Commercial"
67819,Global Net-zero,Other,2020,0.00000,British Columbia,"Residential"
67864,Global Net-zero,Other,2020,4.25800,British Columbia,"Industrial"
67865,Global Net-zero,Other,2020,4.25800,British Columbia,"Total End-Use"
67874,Global Net-zero,Other,2021,0.00000,British Columbia,"Commercial"
67875,Global Net-zero,Other,2021,0.00000,British Columbia,"Residential"
67920,Global Net-zero,Other,2021,8.15430,British Columbia,"Industrial"
67921,Global Net-zero,Other,2021,8.15430,British Columbia,"Total End-Use"
67930,Global Net-zero,Other,2022,0.00000,British Columbia,"Commercial"
67931,Global Net-zero,Other,2022,0.00000,British Columbia,"Residential"
67976,Global Net-zero,Other,2022,9.09210,British Columbia,"Industrial"
67977,Global Net-zero,Other,2022,9.09210,British Columbia,"Total End-Use"
67986,Global Net-zero,Other,2023,0.00000,British Columbia,"Commercial"
67987,Global Net-zero,Other,2023,0.00000,British Columbia,"Residential"
68032,Global Net-zero,Other,2023,6.53200,British Columbia,"Industrial"
68033,Global Net-zero,Other,2023,6.53200,British Columbia,"Total End-Use"
68042,Global Net-zero,Other,2024,0.00000,British Columbia,"Commercial"
68043,Global Net-zero,Other,2024,0.00000,British Columbia,"Residential"
68088,Global Net-zero,Other,2024,4.34900,British Columbia,"Industrial"
68089,Global Net-zero,Other,2024,4.34900,British Columbia,"Total End-Use"
68098,Global Net-zero,Other,2025,0.00000,British Columbia,"Commercial"
68099,Global Net-zero,Other,2025,0.00000,British Columbia,"Residential"
68144,Global Net-zero,Other,2025,3.26520,British Columbia,"Industrial"
68145,Global Net-zero,Other,2025,3.26520,British Columbia,"Total End-Use"
68154,Global Net-zero,Other,2026,0.00000,British Columbia,"Commercial"
68155,Global Net-zero,Other,2026,0.00000,British Columbia,"Residential"
68198,Global Net-zero,Other,2026,2.71820,British Columbia,"Industrial"
68199,Global Net-zero,Other,2026,2.71820,British Columbia,"Total End-Use"
68210,Global Net-zero,Other,2027,0.00000,British Columbia,"Commercial"
68211,Global Net-zero,Other,2027,0.00000,British Columbia,"Residential"
68254,Global Net-zero,Other,2027,2.42760,British Columbia,"Industrial"
68255,Global Net-zero,Other,2027,2.42760,British Columbia,"Total End-Use"
68266,Global Net-zero,Other,2028,0.00000,British Columbia,"Commercial"
68267,Global Net-zero,Other,2028,0.00000,British Columbia,"Residential"
68310,Global Net-zero,Other,2028,2.08880,British Columbia,"Industrial"
68311,Global Net-zero,Other,2028,2.08880,British Columbia,"Total End-Use"
68322,Global Net-zero,Other,2029,0.00000,British Columbia,"Commercial"
68323,Global Net-zero,Other,2029,0.00000,British Columbia,"Residential"
68366,Global Net-zero,Other,2029,1.91070,British Columbia,"Industrial"
68367,Global Net-zero,Other,2029,1.91070,British Columbia,"Total End-Use"
68378,Global Net-zero,Other,2030,0.00000,British Columbia,"Commercial"
68379,Global Net-zero,Other,2030,0.00000,British Columbia,"Residential"
68422,Global Net-zero,Other,2030,1.72390,British Columbia,"Industrial"
68423,Global Net-zero,Other,2030,1.72390,British Columbia,"Total End-Use"
68434,Global Net-zero,Other,2031,0.00000,British Columbia,"Commercial"
68435,Global Net-zero,Other,2031,0.00000,British Columbia,"Residential"
68478,Global Net-zero,Other,2031,1.71230,British Columbia,"Industrial"
68479,Global Net-zero,Other,2031,1.71230,British Columbia,"Total End-Use"
68490,Global Net-zero,Other,2032,0.00000,British Columbia,"Commercial"
68491,Global Net-zero,Other,2032,0.00000,British Columbia,"Residential"
68534,Global Net-zero,Other,2032,1.73030,British Columbia,"Industrial"
68535,Global Net-zero,Other,2032,1.73030,British Columbia,"Total End-Use"
68546,Global Net-zero,Other,2033,0.00000,British Columbia,"Commercial"
68547,Global Net-zero,Other,2033,0.00000,British Columbia,"Residential"
68590,Global Net-zero,Other,2033,1.70810,British Columbia,"Industrial"
68591,Global Net-zero,Other,2033,1.70810,British Columbia,"Total End-Use"
68602,Global Net-zero,Other,2034,0.00000,British Columbia,"Commercial"
68603,Global Net-zero,Other,2034,0.00000,British Columbia,"Residential"
68646,Global Net-zero,Other,2034,1.68600,British Columbia,"Industrial"
68647,Global Net-zero,Other,2034,1.68600,British Columbia,"Total End-Use"
68658,Global Net-zero,Other,2035,0.00000,British Columbia,"Commercial"
68659,Global Net-zero,Other,2035,0.00000,British Columbia,"Residential"
68702,Global Net-zero,Other,2035,1.71320,British Columbia,"Industrial"
68703,Global Net-zero,Other,2035,1.71320,British Columbia,"Total End-Use"
68714,Global Net-zero,Other,2036,0.00000,British Columbia,"Commercial"
68715,Global Net-zero,Other,2036,0.00000,British Columbia,"Residential"
68758,Global Net-zero,Other,2036,1.73630,British Columbia,"Industrial"
68759,Global Net-zero,Other,2036,1.73630,British Columbia,"Total End-Use"
68770,Global Net-zero,Other,2037,0.00000,British Columbia,"Commercial"
68771,Global Net-zero,Other,2037,0.00000,British Columbia,"Residential"
68814,Global Net-zero,Other,2037,1.80110,British Columbia,"Industrial"
68815,Global Net-zero,Other,2037,1.80110,British Columbia,"Total End-Use"
68826,Global Net-zero,Other,2038,0.00000,British Columbia,"Commercial"
68827,Global Net-zero,Other,2038,0.00000,British Columbia,"Residential"
68870,Global Net-zero,Other,2038,1.83610,British Columbia,"Industrial"
68871,Global Net-zero,Other,2038,1.83610,British Columbia,"Total End-Use"
68882,Global Net-zero,Other,2039,0.00000,British Columbia,"Commercial"
68883,Global Net-zero,Other,2039,0.00000,British Columbia,"Residential"
68926,Global Net-zero,Other,2039,1.84310,British Columbia,"Industrial"
68927,Global Net-zero,Other,2039,1.84310,British Columbia,"Total End-Use"
68938,Global Net-zero,Other,2040,0.00000,British Columbia,"Commercial"
68939,Global Net-zero,Other,2040,0.00000,British Columbia,"Residential"
68982,Global Net-zero,Other,2040,1.82910,British Columbia,"Industrial"
68983,Global Net-zero,Other,2040,1.82910,British Columbia,"Total End-Use"
68994,Global Net-zero,Other,2041,0.00000,British Columbia,"Commercial"
68995,Global Net-zero,Other,2041,0.00000,British Columbia,"Residential"
69038,Global Net-zero,Other,2041,1.72740,British Columbia,"Industrial"
69039,Global Net-zero,Other,2041,1.72740,British Columbia,"Total End-Use"
69050,Global Net-zero,Other,2042,0.00000,British Columbia,"Commercial"
69051,Global Net-zero,Other,2042,0.00000,British Columbia,"Residential"
69094,Global Net-zero,Other,2042,1.63430,British Columbia,"Industrial"
69095,Global Net-zero,Other,2042,1.63430,British Columbia,"Total End-Use"
69106,Global Net-zero,Other,2043,0.00000,British Columbia,"Commercial"
69107,Global Net-zero,Other,2043,0.00000,British Columbia,"Residential"
69150,Global Net-zero,Other,2043,1.55410,British Columbia,"Industrial"
69151,Global Net-zero,Other,2043,1.55410,British Columbia,"Total End-Use"
69162,Global Net-zero,Other,2044,0.00000,British Columbia,"Commercial"
69163,Global Net-zero,Other,2044,0.00000,British Columbia,"Residential"
69206,Global Net-zero,Other,2044,1.49000,British Columbia,"Industrial"
69207,Global Net-zero,Other,2044,1.49000,British Columbia,"Total End-Use"
69218,Global Net-zero,Other,2045,0.00000,British Columbia,"Commercial"
69219,Global Net-zero,Other,2045,0.00000,British Columbia,"Residential"
69262,Global Net-zero,Other,2045,1.39920,British Columbia,"Industrial"
69263,Global Net-zero,Other,2045,1.39920,British Columbia,"Total End-Use"
69274,Global Net-zero,Other,2046,0.00000,British Columbia,"Commercial"
69275,Global Net-zero,Other,2046,0.00000,British Columbia,"Residential"
69318,Global Net-zero,Other,2046,1.27210,British Columbia,"Industrial"
69319,Global Net-zero,Other,2046,1.27210,British Columbia,"Total End-Use"
69330,Global Net-zero,Other,2047,0.00000,British Columbia,"Commercial"
69331,Global Net-zero,Other,2047,0.00000,British Columbia,"Residential"
69374,Global Net-zero,Other,2047,1.19850,British Columbia,"Industrial"
69375,Global Net-zero,Other,2047,1.19850,British Columbia,"Total End-Use"
69386,Global Net-zero,Other,2048,0.00000,British Columbia,"Commercial"
69387,Global Net-zero,Other,2048,0.00000,British Columbia,"Residential"
69430,Global Net-zero,Other,2048,1.22460,British Columbia,"Industrial"
69431,Global Net-zero,Other,2048,1.22460,British Columbia,"Total End-Use"
69442,Global Net-zero,Other,2049,0.00000,British Columbia,"Commercial"
69443,Global Net-zero,Other,2049,0.00000,British Columbia,"Residential"
69486,Global Net-zero,Other,2049,1.30280,British Columbia,"Industrial"
69487,Global Net-zero,Other,2049,1.30280,British Columbia,"Total End-Use"
69498,Global Net-zero,Other,2050,0.00000,British Columbia,"Commercial"
69499,Global Net-zero,Other,2050,0.00000,British Columbia,"Residential"
69542,Global Net-zero,Other,2050,1.35630,British Columbia,"Industrial"
69543,Global Net-zero,Other,2050,1.35630,British Columbia,"Total End-Use"
69569,Global Net-zero,RPP,2005,4.35600,British Columbia,"Residential"
69576,Global Net-zero,RPP,2005,12.28620,British Columbia,"Commercial"
69591,Global Net-zero,RPP,2005,88.86630,British Columbia,"Industrial"
69601,Global Net-zero,RPP,2005,453.39860,British Columbia,"Total End-Use"
69625,Global Net-zero,RPP,2006,4.45700,British Columbia,"Residential"
69631,Global Net-zero,RPP,2006,7.81390,British Columbia,"Commercial"
69648,Global Net-zero,RPP,2006,103.76480,British Columbia,"Industrial"
69656,Global Net-zero,RPP,2006,457.08880,British Columbia,"Total End-Use"
69679,Global Net-zero,RPP,2007,4.72000,British Columbia,"Residential"
69685,Global Net-zero,RPP,2007,7.66760,British Columbia,"Commercial"
69704,Global Net-zero,RPP,2007,103.75720,British Columbia,"Industrial"
69712,Global Net-zero,RPP,2007,466.94290,British Columbia,"Total End-Use"
69734,Global Net-zero,RPP,2008,3.69790,British Columbia,"Residential"
69742,Global Net-zero,RPP,2008,7.83840,British Columbia,"Commercial"
69758,Global Net-zero,RPP,2008,95.59790,British Columbia,"Industrial"
69768,Global Net-zero,RPP,2008,461.51270,British Columbia,"Total End-Use"
69789,Global Net-zero,RPP,2009,3.28090,British Columbia,"Residential"
69799,Global Net-zero,RPP,2009,7.95440,British Columbia,"Commercial"
69814,Global Net-zero,RPP,2009,80.87930,British Columbia,"Industrial"
69825,Global Net-zero,RPP,2009,430.84650,British Columbia,"Total End-Use"
69845,Global Net-zero,RPP,2010,2.67290,British Columbia,"Residential"
69857,Global Net-zero,RPP,2010,10.90830,British Columbia,"Commercial"
69869,Global Net-zero,RPP,2010,88.24000,British Columbia,"Industrial"
69880,Global Net-zero,RPP,2010,444.85290,British Columbia,"Total End-Use"
69900,Global Net-zero,RPP,2011,2.04680,British Columbia,"Residential"
69904,Global Net-zero,RPP,2011,4.93750,British Columbia,"Commercial"
69924,Global Net-zero,RPP,2011,91.75450,British Columbia,"Industrial"
69936,Global Net-zero,RPP,2011,416.65520,British Columbia,"Total End-Use"
69953,Global Net-zero,RPP,2012,1.73100,British Columbia,"Residential"
69964,Global Net-zero,RPP,2012,6.12550,British Columbia,"Commercial"
69980,Global Net-zero,RPP,2012,82.88990,British Columbia,"Industrial"
69992,Global Net-zero,RPP,2012,410.12190,British Columbia,"Total End-Use"
70010,Global Net-zero,RPP,2013,1.44690,British Columbia,"Residential"
70022,Global Net-zero,RPP,2013,7.80670,British Columbia,"Commercial"
70036,Global Net-zero,RPP,2013,86.31220,British Columbia,"Industrial"
70048,Global Net-zero,RPP,2013,422.63090,British Columbia,"Total End-Use"
70065,Global Net-zero,RPP,2014,1.15710,British Columbia,"Residential"
70081,Global Net-zero,RPP,2014,9.38920,British Columbia,"Commercial"
70094,Global Net-zero,RPP,2014,90.50150,British Columbia,"Industrial"
70104,Global Net-zero,RPP,2014,421.03230,British Columbia,"Total End-Use"
70121,Global Net-zero,RPP,2015,1.05300,British Columbia,"Residential"
70132,Global Net-zero,RPP,2015,7.00590,British Columbia,"Commercial"
70150,Global Net-zero,RPP,2015,100.34390,British Columbia,"Industrial"
70160,Global Net-zero,RPP,2015,419.44200,British Columbia,"Total End-Use"
