REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,SEA4N,DEMINDBIO,1,2027,163.45455
REGION1,SEA1D,DEMINDBIO,1,2028,163.31313
REGION1,SEA1N,DEMINDBIO,1,2028,163.31313
REGION1,SEA2D,DEMINDBIO,1,2028,163.31313
REGION1,SEA2N,DEMINDBIO,1,2028,163.31313
REGION1,SEA3D,DEMINDBIO,1,2028,163.31313
REGION1,SEA3N,DEMINDBIO,1,2028,163.31313
REGION1,SEA4D,DEMINDBIO,1,2028,163.31313
REGION1,SEA4N,DEMINDBIO,1,2028,163.31313
REGION1,SEA1D,DEMINDBIO,1,2029,162.70707
REGION1,SEA1N,DEMINDBIO,1,2029,162.70707
REGION1,SEA2D,DEMINDBIO,1,2029,162.70707
REGION1,SEA2N,DEMINDBIO,1,2029,162.70707
REGION1,SEA3D,DEMINDBIO,1,2029,162.70707
REGION1,SEA3N,DEMINDBIO,1,2029,162.70707
REGION1,SEA4D,DEMINDBIO,1,2029,162.70707
REGION1,SEA4N,DEMINDBIO,1,2029,162.70707
REGION1,SEA1D,DEMINDBIO,1,2030,161.92929
REGION1,SEA1N,DEMINDBIO,1,2030,161.92929
REGION1,SEA2D,DEMINDBIO,1,2030,161.92929
REGION1,SEA2N,DEMINDBIO,1,2030,161.92929
REGION1,SEA3D,DEMINDBIO,1,2030,161.92929
REGION1,SEA3N,DEMINDBIO,1,2030,161.92929
REGION1,SEA4D,DEMINDBIO,1,2030,161.92929
REGION1,SEA4N,DEMINDBIO,1,2030,161.92929
REGION1,SEA1D,DEMINDBIO,1,2031,160.92929
REGION1,SEA1N,DEMINDBIO,1,2031,160.92929
REGION1,SEA2D,DEMINDBIO,1,2031,160.92929
REGION1,SEA2N,DEMINDBIO,1,2031,160.92929
REGION1,SEA3D,DEMINDBIO,1,2031,160.92929
REGION1,SEA3N,DEMINDBIO,1,2031,160.92929
REGION1,SEA4D,DEMINDBIO,1,2031,160.92929
REGION1,SEA4N,DEMINDBIO,1,2031,160.92929
REGION1,SEA1D,DEMINDBIO,1,2032,159.77778
REGION1,SEA1N,DEMINDBIO,1,2032,159.77778
REGION1,SEA2D,DEMINDBIO,1,2032,159.77778
REGION1,SEA2N,DEMINDBIO,1,2032,159.77778
REGION1,SEA3D,DEMINDBIO,1,2032,159.77778
REGION1,SEA3N,DEMINDBIO,1,2032,159.77778
REGION1,SEA4D,DEMINDBIO,1,2032,159.77778
REGION1,SEA4N,DEMINDBIO,1,2032,159.77778
REGION1,SEA1D,DEMINDBIO,1,2033,158.48485
REGION1,SEA1N,DEMINDBIO,1,2033,158.48485
REGION1,SEA2D,DEMINDBIO,1,2033,158.48485
REGION1,SEA2N,DEMINDBIO,1,2033,158.48485
REGION1,SEA3D,DEMINDBIO,1,2033,158.48485
REGION1,SEA3N,DEMINDBIO,1,2033,158.48485
REGION1,SEA4D,DEMINDBIO,1,2033,158.48485
REGION1,SEA4N,DEMINDBIO,1,2033,158.48485
REGION1,SEA1D,DEMINDBIO,1,2034,156.9596
REGION1,SEA1N,DEMINDBIO,1,2034,156.9596
REGION1,SEA2D,DEMINDBIO,1,2034,156.9596
REGION1,SEA2N,DEMINDBIO,1,2034,156.9596
REGION1,SEA3D,DEMINDBIO,1,2034,156.9596
REGION1,SEA3N,DEMINDBIO,1,2034,156.9596
REGION1,SEA4D,DEMINDBIO,1,2034,156.9596
REGION1,SEA4N,DEMINDBIO,1,2034,156.9596
REGION1,SEA1D,DEMINDBIO,1,2035,155.65657
REGION1,SEA1N,DEMINDBIO,1,2035,155.65657
REGION1,SEA2D,DEMINDBIO,1,2035,155.65657
REGION1,SEA2N,DEMINDBIO,1,2035,155.65657
REGION1,SEA3D,DEMINDBIO,1,2035,155.65657
REGION1,SEA3N,DEMINDBIO,1,2035,155.65657
REGION1,SEA4D,DEMINDBIO,1,2035,155.65657
REGION1,SEA4N,DEMINDBIO,1,2035,155.65657
REGION1,SEA1D,DEMINDBIO,1,2036,154.32323
REGION1,SEA1N,DEMINDBIO,1,2036,154.32323
REGION1,SEA2D,DEMINDBIO,1,2036,154.32323
REGION1,SEA2N,DEMINDBIO,1,2036,154.32323
REGION1,SEA3D,DEMINDBIO,1,2036,154.32323
