REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
REGION1,LNDAGRBC1C06,WTRGRCBC1,42,2026,0.13
REGION1,LNDAGRBC1C06,WTRSURBC1,42,2021,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,42,2022,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,42,2023,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,42,2024,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,42,2025,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,42,2026,2.3
REGION1,LNDAGRBC1C06,CRPRYE,43,2021,0.34
REGION1,LNDAGRBC1C06,CRPRYE,43,2022,0.34
REGION1,LNDAGRBC1C06,CRPRYE,43,2023,0.34
REGION1,LNDAGRBC1C06,CRPRYE,43,2024,0.34
REGION1,LNDAGRBC1C06,CRPRYE,43,2025,0.34
REGION1,LNDAGRBC1C06,CRPRYE,43,2026,0.34
REGION1,LNDAGRBC1C06,WTREVTBC1,43,2021,0.26
REGION1,LNDAGRBC1C06,WTREVTBC1,43,2022,0.26
REGION1,LNDAGRBC1C06,WTREVTBC1,43,2023,0.26
REGION1,LNDAGRBC1C06,WTREVTBC1,43,2024,0.26
REGION1,LNDAGRBC1C06,WTREVTBC1,43,2025,0.26
REGION1,LNDAGRBC1C06,WTREVTBC1,43,2026,0.26
REGION1,LNDAGRBC1C06,WTRGRCBC1,43,2021,0.12
REGION1,LNDAGRBC1C06,WTRGRCBC1,43,2022,0.12
REGION1,LNDAGRBC1C06,WTRGRCBC1,43,2023,0.12
REGION1,LNDAGRBC1C06,WTRGRCBC1,43,2024,0.12
REGION1,LNDAGRBC1C06,WTRGRCBC1,43,2025,0.12
REGION1,LNDAGRBC1C06,WTRGRCBC1,43,2026,0.12
REGION1,LNDAGRBC1C06,WTRSURBC1,43,2021,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,43,2022,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,43,2023,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,43,2024,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,43,2025,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,43,2026,2.3
REGION1,LNDAGRBC1C06,CRPRYE,44,2021,0.21
REGION1,LNDAGRBC1C06,CRPRYE,44,2022,0.21
REGION1,LNDAGRBC1C06,CRPRYE,44,2023,0.21
REGION1,LNDAGRBC1C06,CRPRYE,44,2024,0.21
REGION1,LNDAGRBC1C06,CRPRYE,44,2025,0.21
REGION1,LNDAGRBC1C06,CRPRYE,44,2026,0.21
REGION1,LNDAGRBC1C06,WTREVTBC1,44,2021,0.24
REGION1,LNDAGRBC1C06,WTREVTBC1,44,2022,0.24
REGION1,LNDAGRBC1C06,WTREVTBC1,44,2023,0.24
REGION1,LNDAGRBC1C06,WTREVTBC1,44,2024,0.24
REGION1,LNDAGRBC1C06,WTREVTBC1,44,2025,0.24
REGION1,LNDAGRBC1C06,WTREVTBC1,44,2026,0.24
REGION1,LNDAGRBC1C06,WTRGRCBC1,44,2021,0.13
REGION1,LNDAGRBC1C06,WTRGRCBC1,44,2022,0.13
REGION1,LNDAGRBC1C06,WTRGRCBC1,44,2023,0.13
REGION1,LNDAGRBC1C06,WTRGRCBC1,44,2024,0.13
REGION1,LNDAGRBC1C06,WTRGRCBC1,44,2025,0.13
REGION1,LNDAGRBC1C06,WTRGRCBC1,44,2026,0.13
REGION1,LNDAGRBC1C06,WTRSURBC1,44,2021,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,44,2022,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,44,2023,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,44,2024,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,44,2025,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,44,2026,2.3
REGION1,LNDAGRBC1C06,CRPRYE,45,2021,0.094
REGION1,LNDAGRBC1C06,CRPRYE,45,2022,0.094
REGION1,LNDAGRBC1C06,CRPRYE,45,2023,0.094
REGION1,LNDAGRBC1C06,CRPRYE,45,2024,0.094
REGION1,LNDAGRBC1C06,CRPRYE,45,2025,0.094
REGION1,LNDAGRBC1C06,CRPRYE,45,2026,0.094
REGION1,LNDAGRBC1C06,WTREVTBC1,45,2021,0.21
REGION1,LNDAGRBC1C06,WTREVTBC1,45,2022,0.21
REGION1,LNDAGRBC1C06,WTREVTBC1,45,2023,0.21
REGION1,LNDAGRBC1C06,WTREVTBC1,45,2024,0.21
REGION1,LNDAGRBC1C06,WTREVTBC1,45,2025,0.21
REGION1,LNDAGRBC1C06,WTREVTBC1,45,2026,0.21
REGION1,LNDAGRBC1C06,WTRGRCBC1,45,2021,0.13
REGION1,LNDAGRBC1C06,WTRGRCBC1,45,2022,0.13
REGION1,LNDAGRBC1C06,WTRGRCBC1,45,2023,0.13
REGION1,LNDAGRBC1C06,WTRGRCBC1,45,2024,0.13
REGION1,LNDAGRBC1C06,WTRGRCBC1,45,2025,0.13
REGION1,LNDAGRBC1C06,WTRGRCBC1,45,2026,0.13
REGION1,LNDAGRBC1C06,WTRSURBC1,45,2021,2.4
REGION1,LNDAGRBC1C06,WTRSURBC1,45,2022,2.4
REGION1,LNDAGRBC1C06,WTRSURBC1,45,2023,2.4
REGION1,LNDAGRBC1C06,WTRSURBC1,45,2024,2.4
REGION1,LNDAGRBC1C06,WTRSURBC1,45,2025,2.4
REGION1,LNDAGRBC1C06,WTRSURBC1,45,2026,2.4
REGION1,LNDAGRBC1C06,CRPWHE,46,2021,0.49
REGION1,LNDAGRBC1C06,CRPWHE,46,2022,0.49
REGION1,LNDAGRBC1C06,CRPWHE,46,2023,0.49
REGION1,LNDAGRBC1C06,CRPWHE,46,2024,0.49
REGION1,LNDAGRBC1C06,CRPWHE,46,2025,0.49
REGION1,LNDAGRBC1C06,CRPWHE,46,2026,0.49
REGION1,LNDAGRBC1C06,WTREVTBC1,46,2021,0.29
REGION1,LNDAGRBC1C06,WTREVTBC1,46,2022,0.29
REGION1,LNDAGRBC1C06,WTREVTBC1,46,2023,0.29
REGION1,LNDAGRBC1C06,WTREVTBC1,46,2024,0.29
REGION1,LNDAGRBC1C06,WTREVTBC1,46,2025,0.29
REGION1,LNDAGRBC1C06,WTREVTBC1,46,2026,0.29
REGION1,LNDAGRBC1C06,WTRGRCBC1,46,2021,0.12
REGION1,LNDAGRBC1C06,WTRGRCBC1,46,2022,0.12
REGION1,LNDAGRBC1C06,WTRGRCBC1,46,2023,0.12
REGION1,LNDAGRBC1C06,WTRGRCBC1,46,2024,0.12
REGION1,LNDAGRBC1C06,WTRGRCBC1,46,2025,0.12
REGION1,LNDAGRBC1C06,WTRGRCBC1,46,2026,0.12
REGION1,LNDAGRBC1C06,WTRSURBC1,46,2021,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,46,2022,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,46,2023,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,46,2024,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,46,2025,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,46,2026,2.3
REGION1,LNDAGRBC1C06,CRPWHE,47,2021,0.31
REGION1,LNDAGRBC1C06,CRPWHE,47,2022,0.31
REGION1,LNDAGRBC1C06,CRPWHE,47,2023,0.31
REGION1,LNDAGRBC1C06,CRPWHE,47,2024,0.31
REGION1,LNDAGRBC1C06,CRPWHE,47,2025,0.31
REGION1,LNDAGRBC1C06,CRPWHE,47,2026,0.31
REGION1,LNDAGRBC1C06,WTREVTBC1,47,2021,0.27
REGION1,LNDAGRBC1C06,WTREVTBC1,47,2022,0.27
REGION1,LNDAGRBC1C06,WTREVTBC1,47,2023,0.27
REGION1,LNDAGRBC1C06,WTREVTBC1,47,2024,0.27
REGION1,LNDAGRBC1C06,WTREVTBC1,47,2025,0.27
REGION1,LNDAGRBC1C06,WTREVTBC1,47,2026,0.27
REGION1,LNDAGRBC1C06,WTRGRCBC1,47,2021,0.12
REGION1,LNDAGRBC1C06,WTRGRCBC1,47,2022,0.12
REGION1,LNDAGRBC1C06,WTRGRCBC1,47,2023,0.12
REGION1,LNDAGRBC1C06,WTRGRCBC1,47,2024,0.12
REGION1,LNDAGRBC1C06,WTRGRCBC1,47,2025,0.12
REGION1,LNDAGRBC1C06,WTRGRCBC1,47,2026,0.12
REGION1,LNDAGRBC1C06,WTRSURBC1,47,2021,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,47,2022,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,47,2023,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,47,2024,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,47,2025,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,47,2026,2.3
REGION1,LNDAGRBC1C06,CRPWHE,48,2021,0.49
REGION1,LNDAGRBC1C06,CRPWHE,48,2022,0.49
REGION1,LNDAGRBC1C06,CRPWHE,48,2023,0.49
REGION1,LNDAGRBC1C06,CRPWHE,48,2024,0.49
REGION1,LNDAGRBC1C06,CRPWHE,48,2025,0.49
REGION1,LNDAGRBC1C06,CRPWHE,48,2026,0.49
REGION1,LNDAGRBC1C06,WTREVTBC1,48,2021,0.29
REGION1,LNDAGRBC1C06,WTREVTBC1,48,2022,0.29
REGION1,LNDAGRBC1C06,WTREVTBC1,48,2023,0.29
REGION1,LNDAGRBC1C06,WTREVTBC1,48,2024,0.29
REGION1,LNDAGRBC1C06,WTREVTBC1,48,2025,0.29
REGION1,LNDAGRBC1C06,WTREVTBC1,48,2026,0.29
REGION1,LNDAGRBC1C06,WTRGRCBC1,48,2021,0.12
REGION1,LNDAGRBC1C06,WTRGRCBC1,48,2022,0.12
REGION1,LNDAGRBC1C06,WTRGRCBC1,48,2023,0.12
REGION1,LNDAGRBC1C06,WTRGRCBC1,48,2024,0.12
REGION1,LNDAGRBC1C06,WTRGRCBC1,48,2025,0.12
REGION1,LNDAGRBC1C06,WTRGRCBC1,48,2026,0.12
REGION1,LNDAGRBC1C06,WTRSURBC1,48,2021,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,48,2022,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,48,2023,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,48,2024,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,48,2025,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,48,2026,2.3
REGION1,LNDAGRBC1C06,CRPWHE,49,2021,0.30
REGION1,LNDAGRBC1C06,CRPWHE,49,2022,0.30
REGION1,LNDAGRBC1C06,CRPWHE,49,2023,0.30
REGION1,LNDAGRBC1C06,CRPWHE,49,2024,0.30
REGION1,LNDAGRBC1C06,CRPWHE,49,2025,0.30
REGION1,LNDAGRBC1C06,CRPWHE,49,2026,0.30
REGION1,LNDAGRBC1C06,WTREVTBC1,49,2021,0.27
REGION1,LNDAGRBC1C06,WTREVTBC1,49,2022,0.27
REGION1,LNDAGRBC1C06,WTREVTBC1,49,2023,0.27
REGION1,LNDAGRBC1C06,WTREVTBC1,49,2024,0.27
REGION1,LNDAGRBC1C06,WTREVTBC1,49,2025,0.27
REGION1,LNDAGRBC1C06,WTREVTBC1,49,2026,0.27
REGION1,LNDAGRBC1C06,WTRGRCBC1,49,2021,0.12
REGION1,LNDAGRBC1C06,WTRGRCBC1,49,2022,0.12
REGION1,LNDAGRBC1C06,WTRGRCBC1,49,2023,0.12
REGION1,LNDAGRBC1C06,WTRGRCBC1,49,2024,0.12
REGION1,LNDAGRBC1C06,WTRGRCBC1,49,2025,0.12
REGION1,LNDAGRBC1C06,WTRGRCBC1,49,2026,0.12
REGION1,LNDAGRBC1C06,WTRSURBC1,49,2021,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,49,2022,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,49,2023,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,49,2024,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,49,2025,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,49,2026,2.3
REGION1,LNDAGRBC1C06,CRPWHE,50,2021,0.13
REGION1,LNDAGRBC1C06,CRPWHE,50,2022,0.13
REGION1,LNDAGRBC1C06,CRPWHE,50,2023,0.13
REGION1,LNDAGRBC1C06,CRPWHE,50,2024,0.13
REGION1,LNDAGRBC1C06,CRPWHE,50,2025,0.13
REGION1,LNDAGRBC1C06,CRPWHE,50,2026,0.13
REGION1,LNDAGRBC1C06,WTREVTBC1,50,2021,0.24
REGION1,LNDAGRBC1C06,WTREVTBC1,50,2022,0.24
REGION1,LNDAGRBC1C06,WTREVTBC1,50,2023,0.24
REGION1,LNDAGRBC1C06,WTREVTBC1,50,2024,0.24
REGION1,LNDAGRBC1C06,WTREVTBC1,50,2025,0.24
REGION1,LNDAGRBC1C06,WTREVTBC1,50,2026,0.24
REGION1,LNDAGRBC1C06,WTRGRCBC1,50,2021,0.13
REGION1,LNDAGRBC1C06,WTRGRCBC1,50,2022,0.13
REGION1,LNDAGRBC1C06,WTRGRCBC1,50,2023,0.13
REGION1,LNDAGRBC1C06,WTRGRCBC1,50,2024,0.13
REGION1,LNDAGRBC1C06,WTRGRCBC1,50,2025,0.13
REGION1,LNDAGRBC1C06,WTRGRCBC1,50,2026,0.13
REGION1,LNDAGRBC1C06,WTRSURBC1,50,2021,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,50,2022,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,50,2023,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,50,2024,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,50,2025,2.3
REGION1,LNDAGRBC1C06,WTRSURBC1,50,2026,2.3
REGION1,LNDAGRBC1C07,CRPALF,1,2021,0.012
REGION1,LNDAGRBC1C07,CRPALF,1,2022,0.012
REGION1,LNDAGRBC1C07,CRPALF,1,2023,0.012
REGION1,LNDAGRBC1C07,CRPALF,1,2024,0.012
REGION1,LNDAGRBC1C07,CRPALF,1,2025,0.012
REGION1,LNDAGRBC1C07,CRPALF,1,2026,0.012
REGION1,LNDAGRBC1C07,WTREVTBC1,1,2021,0.21
REGION1,LNDAGRBC1C07,WTREVTBC1,1,2022,0.21
REGION1,LNDAGRBC1C07,WTREVTBC1,1,2023,0.21
REGION1,LNDAGRBC1C07,WTREVTBC1,1,2024,0.21
REGION1,LNDAGRBC1C07,WTREVTBC1,1,2025,0.21
REGION1,LNDAGRBC1C07,WTREVTBC1,1,2026,0.21
REGION1,LNDAGRBC1C07,WTRGRCBC1,1,2021,0.056
REGION1,LNDAGRBC1C07,WTRGRCBC1,1,2022,0.056
REGION1,LNDAGRBC1C07,WTRGRCBC1,1,2023,0.056
REGION1,LNDAGRBC1C07,WTRGRCBC1,1,2024,0.056
REGION1,LNDAGRBC1C07,WTRGRCBC1,1,2025,0.056
REGION1,LNDAGRBC1C07,WTRGRCBC1,1,2026,0.056
REGION1,LNDAGRBC1C07,WTRSURBC1,1,2021,1.0
REGION1,LNDAGRBC1C07,WTRSURBC1,1,2022,1.0
REGION1,LNDAGRBC1C07,WTRSURBC1,1,2023,1.0
REGION1,LNDAGRBC1C07,WTRSURBC1,1,2024,1.0
REGION1,LNDAGRBC1C07,WTRSURBC1,1,2025,1.0
REGION1,LNDAGRBC1C07,WTRSURBC1,1,2026,1.0
REGION1,LNDAGRBC1C07,CRPALF,2,2021,0.0077
REGION1,LNDAGRBC1C07,CRPALF,2,2022,0.0077
REGION1,LNDAGRBC1C07,CRPALF,2,2023,0.0077
REGION1,LNDAGRBC1C07,CRPALF,2,2024,0.0077
REGION1,LNDAGRBC1C07,CRPALF,2,2025,0.0077
REGION1,LNDAGRBC1C07,CRPALF,2,2026,0.0077
REGION1,LNDAGRBC1C07,WTREVTBC1,2,2021,0.19
REGION1,LNDAGRBC1C07,WTREVTBC1,2,2022,0.19
REGION1,LNDAGRBC1C07,WTREVTBC1,2,2023,0.19
REGION1,LNDAGRBC1C07,WTREVTBC1,2,2024,0.19
REGION1,LNDAGRBC1C07,WTREVTBC1,2,2025,0.19
REGION1,LNDAGRBC1C07,WTREVTBC1,2,2026,0.19
REGION1,LNDAGRBC1C07,WTRGRCBC1,2,2021,0.057
REGION1,LNDAGRBC1C07,WTRGRCBC1,2,2022,0.057
REGION1,LNDAGRBC1C07,WTRGRCBC1,2,2023,0.057
REGION1,LNDAGRBC1C07,WTRGRCBC1,2,2024,0.057
REGION1,LNDAGRBC1C07,WTRGRCBC1,2,2025,0.057
REGION1,LNDAGRBC1C07,WTRGRCBC1,2,2026,0.057
REGION1,LNDAGRBC1C07,WTRSURBC1,2,2021,1.1
REGION1,LNDAGRBC1C07,WTRSURBC1,2,2022,1.1
REGION1,LNDAGRBC1C07,WTRSURBC1,2,2023,1.1
REGION1,LNDAGRBC1C07,WTRSURBC1,2,2024,1.1
REGION1,LNDAGRBC1C07,WTRSURBC1,2,2025,1.1
REGION1,LNDAGRBC1C07,WTRSURBC1,2,2026,1.1
REGION1,LNDAGRBC1C07,CRPALF,3,2021,0.012
REGION1,LNDAGRBC1C07,CRPALF,3,2022,0.012
REGION1,LNDAGRBC1C07,CRPALF,3,2023,0.012
REGION1,LNDAGRBC1C07,CRPALF,3,2024,0.012
REGION1,LNDAGRBC1C07,CRPALF,3,2025,0.012
REGION1,LNDAGRBC1C07,CRPALF,3,2026,0.012
REGION1,LNDAGRBC1C07,WTREVTBC1,3,2021,0.19
REGION1,LNDAGRBC1C07,WTREVTBC1,3,2022,0.19
REGION1,LNDAGRBC1C07,WTREVTBC1,3,2023,0.19
REGION1,LNDAGRBC1C07,WTREVTBC1,3,2024,0.19
REGION1,LNDAGRBC1C07,WTREVTBC1,3,2025,0.19
REGION1,LNDAGRBC1C07,WTREVTBC1,3,2026,0.19
REGION1,LNDAGRBC1C07,WTRGRCBC1,3,2021,0.057
REGION1,LNDAGRBC1C07,WTRGRCBC1,3,2022,0.057
REGION1,LNDAGRBC1C07,WTRGRCBC1,3,2023,0.057
REGION1,LNDAGRBC1C07,WTRGRCBC1,3,2024,0.057
REGION1,LNDAGRBC1C07,WTRGRCBC1,3,2025,0.057
REGION1,LNDAGRBC1C07,WTRGRCBC1,3,2026,0.057
REGION1,LNDAGRBC1C07,WTRSURBC1,3,2021,1.1
REGION1,LNDAGRBC1C07,WTRSURBC1,3,2022,1.1
REGION1,LNDAGRBC1C07,WTRSURBC1,3,2023,1.1
REGION1,LNDAGRBC1C07,WTRSURBC1,3,2024,1.1
REGION1,LNDAGRBC1C07,WTRSURBC1,3,2025,1.1
REGION1,LNDAGRBC1C07,WTRSURBC1,3,2026,1.1
REGION1,LNDAGRBC1C07,CRPALF,4,2021,0.0075
REGION1,LNDAGRBC1C07,CRPALF,4,2022,0.0075
REGION1,LNDAGRBC1C07,CRPALF,4,2023,0.0075
REGION1,LNDAGRBC1C07,CRPALF,4,2024,0.0075
REGION1,LNDAGRBC1C07,CRPALF,4,2025,0.0075
REGION1,LNDAGRBC1C07,CRPALF,4,2026,0.0075
REGION1,LNDAGRBC1C07,WTREVTBC1,4,2021,0.18
REGION1,LNDAGRBC1C07,WTREVTBC1,4,2022,0.18
REGION1,LNDAGRBC1C07,WTREVTBC1,4,2023,0.18
REGION1,LNDAGRBC1C07,WTREVTBC1,4,2024,0.18
REGION1,LNDAGRBC1C07,WTREVTBC1,4,2025,0.18
REGION1,LNDAGRBC1C07,WTREVTBC1,4,2026,0.18
REGION1,LNDAGRBC1C07,WTRGRCBC1,4,2021,0.057
REGION1,LNDAGRBC1C07,WTRGRCBC1,4,2022,0.057
REGION1,LNDAGRBC1C07,WTRGRCBC1,4,2023,0.057
REGION1,LNDAGRBC1C07,WTRGRCBC1,4,2024,0.057
REGION1,LNDAGRBC1C07,WTRGRCBC1,4,2025,0.057
REGION1,LNDAGRBC1C07,WTRGRCBC1,4,2026,0.057
REGION1,LNDAGRBC1C07,WTRSURBC1,4,2021,1.1
REGION1,LNDAGRBC1C07,WTRSURBC1,4,2022,1.1
REGION1,LNDAGRBC1C07,WTRSURBC1,4,2023,1.1
REGION1,LNDAGRBC1C07,WTRSURBC1,4,2024,1.1
REGION1,LNDAGRBC1C07,WTRSURBC1,4,2025,1.1
REGION1,LNDAGRBC1C07,WTRSURBC1,4,2026,1.1
REGION1,LNDAGRBC1C07,CRPALF,5,2021,0.0043
REGION1,LNDAGRBC1C07,CRPALF,5,2022,0.0043
REGION1,LNDAGRBC1C07,CRPALF,5,2023,0.0043
REGION1,LNDAGRBC1C07,CRPALF,5,2024,0.0043
REGION1,LNDAGRBC1C07,CRPALF,5,2025,0.0043
REGION1,LNDAGRBC1C07,CRPALF,5,2026,0.0043
REGION1,LNDAGRBC1C07,WTREVTBC1,5,2021,0.16
REGION1,LNDAGRBC1C07,WTREVTBC1,5,2022,0.16
REGION1,LNDAGRBC1C07,WTREVTBC1,5,2023,0.16
REGION1,LNDAGRBC1C07,WTREVTBC1,5,2024,0.16
REGION1,LNDAGRBC1C07,WTREVTBC1,5,2025,0.16
REGION1,LNDAGRBC1C07,WTREVTBC1,5,2026,0.16
REGION1,LNDAGRBC1C07,WTRGRCBC1,5,2021,0.058
REGION1,LNDAGRBC1C07,WTRGRCBC1,5,2022,0.058
REGION1,LNDAGRBC1C07,WTRGRCBC1,5,2023,0.058
REGION1,LNDAGRBC1C07,WTRGRCBC1,5,2024,0.058
REGION1,LNDAGRBC1C07,WTRGRCBC1,5,2025,0.058
REGION1,LNDAGRBC1C07,WTRGRCBC1,5,2026,0.058
REGION1,LNDAGRBC1C07,WTRSURBC1,5,2021,1.1
REGION1,LNDAGRBC1C07,WTRSURBC1,5,2022,1.1
REGION1,LNDAGRBC1C07,WTRSURBC1,5,2023,1.1
REGION1,LNDAGRBC1C07,WTRSURBC1,5,2024,1.1
REGION1,LNDAGRBC1C07,WTRSURBC1,5,2025,1.1
REGION1,LNDAGRBC1C07,WTRSURBC1,5,2026,1.1
REGION1,LNDAGRBC1C07,CRPBAR,6,2021,0.40
REGION1,LNDAGRBC1C07,CRPBAR,6,2022,0.40
REGION1,LNDAGRBC1C07,CRPBAR,6,2023,0.40
REGION1,LNDAGRBC1C07,CRPBAR,6,2024,0.40
REGION1,LNDAGRBC1C07,CRPBAR,6,2025,0.40
REGION1,LNDAGRBC1C07,CRPBAR,6,2026,0.40
REGION1,LNDAGRBC1C07,WTREVTBC1,6,2021,0.31
REGION1,LNDAGRBC1C07,WTREVTBC1,6,2022,0.31
REGION1,LNDAGRBC1C07,WTREVTBC1,6,2023,0.31
REGION1,LNDAGRBC1C07,WTREVTBC1,6,2024,0.31
REGION1,LNDAGRBC1C07,WTREVTBC1,6,2025,0.31
REGION1,LNDAGRBC1C07,WTREVTBC1,6,2026,0.31
REGION1,LNDAGRBC1C07,WTRGRCBC1,6,2021,0.052
REGION1,LNDAGRBC1C07,WTRGRCBC1,6,2022,0.052
REGION1,LNDAGRBC1C07,WTRGRCBC1,6,2023,0.052
REGION1,LNDAGRBC1C07,WTRGRCBC1,6,2024,0.052
REGION1,LNDAGRBC1C07,WTRGRCBC1,6,2025,0.052
REGION1,LNDAGRBC1C07,WTRGRCBC1,6,2026,0.052
REGION1,LNDAGRBC1C07,WTRSURBC1,6,2021,0.97
REGION1,LNDAGRBC1C07,WTRSURBC1,6,2022,0.97
REGION1,LNDAGRBC1C07,WTRSURBC1,6,2023,0.97
REGION1,LNDAGRBC1C07,WTRSURBC1,6,2024,0.97
REGION1,LNDAGRBC1C07,WTRSURBC1,6,2025,0.97
REGION1,LNDAGRBC1C07,WTRSURBC1,6,2026,0.97
REGION1,LNDAGRBC1C07,CRPBAR,7,2021,0.25
REGION1,LNDAGRBC1C07,CRPBAR,7,2022,0.25
REGION1,LNDAGRBC1C07,CRPBAR,7,2023,0.25
REGION1,LNDAGRBC1C07,CRPBAR,7,2024,0.25
REGION1,LNDAGRBC1C07,CRPBAR,7,2025,0.25
REGION1,LNDAGRBC1C07,CRPBAR,7,2026,0.25
REGION1,LNDAGRBC1C07,WTREVTBC1,7,2021,0.29
REGION1,LNDAGRBC1C07,WTREVTBC1,7,2022,0.29
REGION1,LNDAGRBC1C07,WTREVTBC1,7,2023,0.29
REGION1,LNDAGRBC1C07,WTREVTBC1,7,2024,0.29
REGION1,LNDAGRBC1C07,WTREVTBC1,7,2025,0.29
REGION1,LNDAGRBC1C07,WTREVTBC1,7,2026,0.29
REGION1,LNDAGRBC1C07,WTRGRCBC1,7,2021,0.053
REGION1,LNDAGRBC1C07,WTRGRCBC1,7,2022,0.053
REGION1,LNDAGRBC1C07,WTRGRCBC1,7,2023,0.053
REGION1,LNDAGRBC1C07,WTRGRCBC1,7,2024,0.053
REGION1,LNDAGRBC1C07,WTRGRCBC1,7,2025,0.053
REGION1,LNDAGRBC1C07,WTRGRCBC1,7,2026,0.053
REGION1,LNDAGRBC1C07,WTRSURBC1,7,2021,0.98
REGION1,LNDAGRBC1C07,WTRSURBC1,7,2022,0.98
REGION1,LNDAGRBC1C07,WTRSURBC1,7,2023,0.98
REGION1,LNDAGRBC1C07,WTRSURBC1,7,2024,0.98
REGION1,LNDAGRBC1C07,WTRSURBC1,7,2025,0.98
REGION1,LNDAGRBC1C07,WTRSURBC1,7,2026,0.98
REGION1,LNDAGRBC1C07,CRPBAR,8,2021,0.38
REGION1,LNDAGRBC1C07,CRPBAR,8,2022,0.38
REGION1,LNDAGRBC1C07,CRPBAR,8,2023,0.38
REGION1,LNDAGRBC1C07,CRPBAR,8,2024,0.38
REGION1,LNDAGRBC1C07,CRPBAR,8,2025,0.38
REGION1,LNDAGRBC1C07,CRPBAR,8,2026,0.38
REGION1,LNDAGRBC1C07,WTREVTBC1,8,2021,0.30
REGION1,LNDAGRBC1C07,WTREVTBC1,8,2022,0.30
REGION1,LNDAGRBC1C07,WTREVTBC1,8,2023,0.30
REGION1,LNDAGRBC1C07,WTREVTBC1,8,2024,0.30
REGION1,LNDAGRBC1C07,WTREVTBC1,8,2025,0.30
REGION1,LNDAGRBC1C07,WTREVTBC1,8,2026,0.30
REGION1,LNDAGRBC1C07,WTRGRCBC1,8,2021,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,8,2022,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,8,2023,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,8,2024,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,8,2025,0.051
REGION1,LNDAGRBC1C07,WTRGRCBC1,8,2026,0.051
REGION1,LNDAGRBC1C07,WTRSURBC1,8,2021,0.95
REGION1,LNDAGRBC1C07,WTRSURBC1,8,2022,0.95
REGION1,LNDAGRBC1C07,WTRSURBC1,8,2023,0.95
REGION1,LNDAGRBC1C07,WTRSURBC1,8,2024,0.95
REGION1,LNDAGRBC1C07,WTRSURBC1,8,2025,0.95
REGION1,LNDAGRBC1C07,WTRSURBC1,8,2026,0.95
REGION1,LNDAGRBC1C07,CRPBAR,9,2021,0.24
REGION1,LNDAGRBC1C07,CRPBAR,9,2022,0.24
REGION1,LNDAGRBC1C07,CRPBAR,9,2023,0.24
REGION1,LNDAGRBC1C07,CRPBAR,9,2024,0.24
REGION1,LNDAGRBC1C07,CRPBAR,9,2025,0.24
REGION1,LNDAGRBC1C07,CRPBAR,9,2026,0.24
REGION1,LNDAGRBC1C07,WTREVTBC1,9,2021,0.28
REGION1,LNDAGRBC1C07,WTREVTBC1,9,2022,0.28
REGION1,LNDAGRBC1C07,WTREVTBC1,9,2023,0.28
REGION1,LNDAGRBC1C07,WTREVTBC1,9,2024,0.28
REGION1,LNDAGRBC1C07,WTREVTBC1,9,2025,0.28
